ID,test_id,web100_log_entry_log_time,connection_spec_client_ip,connection_spec_server_ip,connection_spec_client_hostname,connection_spec_client_application,connection_spec_client_browser,connection_spec_client_os,connection_spec_client_geolocation_city,connection_spec_client_geolocation_latitude,connection_spec_client_geolocation_longitude,downloadThroughput
142171008550.141.111.13128.177.163.101,2015/01/19/20150119T23:27:41.853333000Z_50.141.111.13:18364.s2c_snaplog.gz,1421710085,50.141.111.13,128.177.163.101,,,BTWebClient/7800,Windows,Seattle,47.6144981384,-122.3479995728,4.9319756171
142171091898.247.155.12638.102.0.109,2015/01/19/20150119T23:41:34.518317000Z_c-98-247-155-126.hsd1.wa.comcast.net:50863.s2c_snaplog.gz,1421710918,98.247.155.126,38.102.0.109,c-98-247-155-126.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.4956016541,-122.2515029907,17.6064881006
142171103298.247.155.12638.102.0.109,2015/01/19/20150119T23:43:32.868230000Z_c-98-247-155-126.hsd1.wa.comcast.net:51054.s2c_snaplog.gz,1421711032,98.247.155.126,38.102.0.109,c-98-247-155-126.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.4956016541,-122.2515029907,11.9018013506
1421711784174.21.223.8938.102.0.97,2015/01/19/20150119T23:56:04.60084000Z_174-21-223-89.tukw.qwest.net:61773.s2c_snaplog.gz,1421711784,174.21.223.89,38.102.0.97,174-21-223-89.tukw.qwest.net,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,16.8180936106
142171209076.28.194.2538.102.0.83,2015/01/20/20150120T00:01:09.983005000Z_c-76-28-194-25.hsd1.wa.comcast.net:53158.s2c_snaplog.gz,1421712090,76.28.194.25,38.102.0.83,c-76-28-194-25.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6853981018,-122.2872009277,1.9521896766
142171221676.28.194.2538.102.0.83,2015/01/20/20150120T00:03:15.155363000Z_c-76-28-194-25.hsd1.wa.comcast.net:53187.s2c_snaplog.gz,1421712216,76.28.194.25,38.102.0.83,c-76-28-194-25.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6853981018,-122.2872009277,1.1383282522
142171234769.71.180.20638.102.0.109,2015/01/20/20150120T00:05:26.459445000Z_69-71-180-206.mammothnetworks.com:50894.s2c_snaplog.gz,1421712347,69.71.180.206,38.102.0.109,69-71-180-206.mammothnetworks.com,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,4.7291963638
142171596024.18.186.28173.205.3.37,2015/01/20/20150120T01:05:46.389693000Z_c-24-18-186-28.hsd1.wa.comcast.net:17796.s2c_snaplog.gz,1421715960,24.18.186.28,173.205.3.37,,,,,Seattle,47.5406990051,-122.2712020874,13.8401545084
142171715098.247.254.57173.205.3.11,2015/01/20/20150120T01:25:25.490219000Z_c-98-247-254-57.hsd1.wa.comcast.net:55973.s2c_snaplog.gz,1421717150,98.247.254.57,173.205.3.11,c-98-247-254-57.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6847000122,-122.384803772,17.2467849148
142171802167.161.122.4138.102.0.83,2015/01/20/20150120T01:39:57.498755000Z_c-67-161-122-41.hsd1.wa.comcast.net:51451.s2c_snaplog.gz,1421718021,67.161.122.41,38.102.0.83,c-67-161-122-41.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6355018616,-122.3235015869,43.5475528985
142171930098.247.159.20738.102.0.109,2015/01/20/20150120T02:01:19.745997000Z_c-98-247-159-207.hsd1.wa.comcast.net:59334.s2c_snaplog.gz,1421719300,98.247.159.207,38.102.0.109,c-98-247-159-207.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.3824005127,-122.3137969971,0.4161867878
142171947298.232.51.7963.243.224.24,2015/01/20/20150120T02:04:10.134686000Z_c-98-232-51-79.hsd1.wa.comcast.net:62211.s2c_snaplog.gz,1421719472,98.232.51.79,63.243.224.24,c-98-232-51-79.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,0.9285776363
142171984824.16.209.184173.205.3.11,2015/01/20/20150120T02:10:34.76258000Z_24.16.209.184:35905.s2c_snaplog.gz,1421719848,24.16.209.184,173.205.3.11,,,,,Seattle,47.5839004517,-122.2994995117,4.7479192495
142172028970.199.139.114128.177.163.75,2015/01/20/20150120T02:17:43.310668000Z_114.sub-70-199-139.myvzw.com:11309.s2c_snaplog.gz,1421720289,70.199.139.114,128.177.163.75,114.sub-70-199-139.myvzw.com,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,26.9583519766
142172063374.61.2.1138.102.0.109,2015/01/20/20150120T02:23:29.918910000Z_74-61-2-11.war.clearwire-wmx.net:60346.s2c_snaplog.gz,1421720633,74.61.2.11,38.102.0.109,74-61-2-11.war.clearwire-wmx.net,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,1.6732823738
142172074374.94.73.12638.102.0.97,2015/01/20/20150120T02:25:23.206983000Z_74-94-73-126-Seattle.WA.comcastbusiness.net:1582.s2c_snaplog.gz,1421720743,74.94.73.126,38.102.0.97,74-94-73-126-Seattle.WA.comcastbusiness.net,,,,Seattle,47.6062011719,-122.3320999146,17.4691539955
142172168476.104.147.107173.205.3.24,2015/01/20/20150120T02:41:10.229429000Z_c-76-104-147-107.hsd1.wa.comcast.net:59660.s2c_snaplog.gz,1421721684,76.104.147.107,173.205.3.24,,,,,Seattle,47.6062011719,-122.3320999146,2.0181333251
142172171776.104.147.107173.205.3.24,2015/01/20/20150120T02:41:43.890659000Z_c-76-104-147-107.hsd1.wa.comcast.net:59670.s2c_snaplog.gz,1421721717,76.104.147.107,173.205.3.24,,,,,Seattle,47.6062011719,-122.3320999146,3.6423391358
142172179276.104.147.107173.205.3.11,2015/01/20/20150120T02:42:59.26096000Z_c-76-104-147-107.hsd1.wa.comcast.net:59691.s2c_snaplog.gz,1421721792,76.104.147.107,173.205.3.11,,,,,Seattle,47.6062011719,-122.3320999146,7.2335966622
142172216224.18.131.16138.102.0.83,2015/01/20/20150120T02:48:57.962283000Z_c-24-18-131-161.hsd1.wa.comcast.net:56845.s2c_snaplog.gz,1421722162,24.18.131.161,38.102.0.83,c-24-18-131-161.hsd1.wa.comcast.net,,,,Seattle,47.6062011719,-122.3320999146,37.1872502818
142172236224.18.131.16138.102.0.83,2015/01/20/20150120T02:52:17.697463000Z_c-24-18-131-161.hsd1.wa.comcast.net:56887.s2c_snaplog.gz,1421722362,24.18.131.161,38.102.0.83,c-24-18-131-161.hsd1.wa.comcast.net,,,,Seattle,47.6062011719,-122.3320999146,35.9485257403
142172412073.53.56.25538.102.0.83,2015/01/20/20150120T03:21:36.139492000Z_c-73-53-56-255.hsd1.wa.comcast.net:32837.s2c_snaplog.gz,1421724120,73.53.56.255,38.102.0.83,c-73-53-56-255.hsd1.wa.comcast.net,,,,Seattle,47.6636009216,-122.3804016113,20.7870875147
142172445371.212.34.2838.102.0.109,2015/01/20/20150120T03:27:15.264496000Z_71-212-34-28.tukw.qwest.net:54217.s2c_snaplog.gz,1421724453,71.212.34.28,38.102.0.109,,,,,Seattle,47.6062011719,-122.3320999146,4.3915751765
142172451071.212.34.2838.102.0.109,2015/01/20/20150120T03:28:16.259005000Z_71-212-34-28.tukw.qwest.net:54226.s2c_snaplog.gz,1421724510,71.212.34.28,38.102.0.109,,,,,Seattle,47.6062011719,-122.3320999146,7.8583303972
142172512973.181.199.20438.102.0.83,2015/01/20/20150120T03:38:35.785724000Z_73.181.199.204:49876.s2c_snaplog.gz,1421725129,73.181.199.204,38.102.0.83,,,,,Seattle,47.537399292,-122.3910980225,27.9157217628
142172587469.59.87.14338.107.216.45,2015/01/20/20150120T03:50:43.56321000Z_host-69-59-87-143.nctv.com:50248.s2c_snaplog.gz,1421725874,69.59.87.143,38.107.216.45,host-69-59-87-143.nctv.com,,,,Seattle,47.6102981567,-122.3340988159,5.6866783374
142172606850.199.8.7038.102.0.83,2015/01/20/20150120T03:54:14.117171000Z_50-199-8-70-static.hfc.comcastbusiness.net:56863.s2c_snaplog.gz,1421726068,50.199.8.70,38.102.0.83,,,,,Seattle,47.5419998169,-122.3123016357,43.5186865911
142172710650.141.111.7128.177.163.88,2015/01/20/20150120T04:11:22.400508000Z_50.141.111.7:41489.s2c_snaplog.gz,1421727106,50.141.111.7,128.177.163.88,,,BTWebClient/3420,Windows,Seattle,47.6144981384,-122.3479995728,4.022669486
142172737750.141.111.7128.177.163.88,2015/01/20/20150120T04:15:56.891215000Z_50.141.111.7:41653.s2c_snaplog.gz,1421727377,50.141.111.7,128.177.163.88,,,BTWebClient/3420,Windows,Seattle,47.6144981384,-122.3479995728,2.6712973288
142172784974.61.22.7538.102.0.97,2015/01/20/20150120T04:23:43.832761000Z_74-61-22-75.war.clearwire-wmx.net:55308.s2c_snaplog.gz,1421727849,74.61.22.75,38.102.0.97,74-61-22-75.war.clearwire-wmx.net,,BTWebClient/7920,Windows,Seattle,47.6062011719,-122.3320999146,0.1501441216
142172852324.56.227.129173.205.3.216,2015/01/20/20150120T04:34:57.3063000Z_c-24-56-227-129.customer.broadstripe.net:62822.s2c_snaplog.gz,1421728523,24.56.227.129,173.205.3.216,c-24-56-227-129.customer.broadstripe.net,,BTWebClient/7920,Windows,Seattle,47.6101989746,-122.3042984009,0.1824438662
142172863698.232.31.5938.102.0.83,2015/01/20/20150120T04:36:56.323234000Z_c-98-232-31-59.hsd1.wa.comcast.net:62930.s2c_snaplog.gz,1421728636,98.232.31.59,38.102.0.83,c-98-232-31-59.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6144981384,-122.3479995728,1.1966266641
142173003024.16.215.15338.102.0.83,2015/01/20/20150120T05:00:14.918817000Z_c-24-16-215-153.hsd1.wa.comcast.net:61224.s2c_snaplog.gz,1421730030,24.16.215.153,38.102.0.83,,,,,Seattle,47.4891014099,-122.290802002,0.6755995796
142173009824.16.215.153173.205.3.11,2015/01/20/20150120T05:01:24.598495000Z_c-24-16-215-153.hsd1.wa.comcast.net:61315.s2c_snaplog.gz,1421730098,24.16.215.153,173.205.3.11,,,,,Seattle,47.4891014099,-122.290802002,1.7029488632
142173072024.19.213.063.243.224.37,2015/01/20/20150120T05:11:47.863314000Z_c-24-19-213-0.hsd1.wa.comcast.net:59745.s2c_snaplog.gz,1421730720,24.19.213.0,63.243.224.37,,,,,Seattle,47.4976005554,-122.3650970459,67.7916607785
1421731246216.251.105.23138.102.0.83,2015/01/20/20150120T05:20:26.226178000Z_216.251.105.231:23504.s2c_snaplog.gz,1421731246,216.251.105.231,38.102.0.83,,,BTWebClient/3420,Windows,Seattle,47.6343994141,-122.3422012329,36.2944243523
1421735553184.78.251.20238.102.0.109,2015/01/20/20150120T06:32:03.73359000Z_184-78-251-202.war.clearwire-wmx.net:53341.s2c_snaplog.gz,1421735553,184.78.251.202,38.102.0.109,184-78-251-202.war.clearwire-wmx.net,,,,Seattle,47.6062011719,-122.3320999146,0.3609892376
142173854124.16.209.1844.71.157.165,2015/01/20/20150120T07:22:08.556524000Z_24.16.209.184:43728.s2c_snaplog.gz,1421738541,24.16.209.184,4.71.157.165,,,,,Seattle,47.5839004517,-122.2994995117,17.8713824711
142173871724.22.135.11538.102.0.83,2015/01/20/20150120T07:24:57.66608000Z_c-24-22-135-115.hsd1.wa.comcast.net:50596.s2c_snaplog.gz,1421738717,24.22.135.115,38.102.0.83,c-24-22-135-115.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6355018616,-122.3235015869,52.3529743315
142173930024.18.131.16138.102.0.83,2015/01/20/20150120T07:34:39.983826000Z_c-24-18-131-161.hsd1.wa.comcast.net:65065.s2c_snaplog.gz,1421739300,24.18.131.161,38.102.0.83,c-24-18-131-161.hsd1.wa.comcast.net,,,,Seattle,47.6062011719,-122.3320999146,39.9349588712
142174067424.16.209.18463.243.224.11,2015/01/20/20150120T07:57:37.997215000Z_24.16.209.184:34328.s2c_snaplog.gz,1421740674,24.16.209.184,63.243.224.11,,,,,Seattle,47.5839004517,-122.2994995117,0.031244733
1421741245207.66.157.18038.98.51.45,2015/01/20/20150120T08:07:04.43083000Z_:0.s2c_snaplog.gz,1421741245,207.66.157.180,38.98.51.45,,,BTWebClient/3300,Windows,Seattle,47.6102981567,-122.3340988159,5.2414269138
142174130924.19.3.3438.102.0.83,2015/01/20/20150120T08:08:05.110316000Z_c-24-19-3-34.hsd1.wa.comcast.net:62910.s2c_snaplog.gz,1421741309,24.19.3.34,38.102.0.83,c-24-19-3-34.hsd1.wa.comcast.net,,BTWebClient/3300,Windows,Seattle,47.5406990051,-122.2712020874,10.440685085
142174149724.16.209.18438.102.0.109,2015/01/20/20150120T08:11:23.638361000Z_24.16.209.184:39840.s2c_snaplog.gz,1421741497,24.16.209.184,38.102.0.109,,,,,Seattle,47.5839004517,-122.2994995117,20.3441893326
142174204650.170.111.172173.205.3.11,2015/01/20/20150120T08:20:33.393997000Z_c-50-170-111-172.hsd1.wa.comcast.net:60842.s2c_snaplog.gz,1421742046,50.170.111.172,173.205.3.11,,,,,Seattle,47.6853981018,-122.2872009277,14.6120688237
142174348524.16.209.18438.102.0.83,2015/01/20/20150120T08:44:32.42906000Z_24.16.209.184:52577.s2c_snaplog.gz,1421743485,24.16.209.184,38.102.0.83,,,,,Seattle,47.5839004517,-122.2994995117,23.0155362175
1421744434174.21.232.21938.102.0.83,2015/01/20/20150120T09:00:14.701549000Z_174-21-232-219.tukw.qwest.net:60052.s2c_snaplog.gz,1421744434,174.21.232.219,38.102.0.83,174-21-232-219.tukw.qwest.net,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,10.0374556354
142174468574.61.31.18238.102.0.109,2015/01/20/20150120T09:04:25.157355000Z_74-61-31-182.war.clearwire-wmx.net:52997.s2c_snaplog.gz,1421744685,74.61.31.182,38.102.0.109,74-61-31-182.war.clearwire-wmx.net,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,1.6533489153
142175716676.28.158.14738.102.0.97,2015/01/20/20150120T12:32:26.919075000Z_c-76-28-158-147.hsd1.wa.comcast.net:62135.s2c_snaplog.gz,1421757166,76.28.158.147,38.102.0.97,c-76-28-158-147.hsd1.wa.comcast.net,,,,Seattle,47.6738014221,-122.3419036865,19.2478172245
142175816550.141.111.114.71.157.139,2015/01/20/20150120T12:48:59.52518000Z_50.141.111.11:17973.s2c_snaplog.gz,1421758165,50.141.111.11,4.71.157.139,,,,,Seattle,47.6144981384,-122.3479995728,4.4512578715
1421761941184.78.192.12238.102.0.109,2015/01/20/20150120T13:52:00.853055000Z_184-78-192-122.war.clearwire-wmx.net:61578.s2c_snaplog.gz,1421761941,184.78.192.122,38.102.0.109,184-78-192-122.war.clearwire-wmx.net,,,,Seattle,47.6062011719,-122.3320999146,6.2521711359
1421762279184.78.192.12238.102.0.109,2015/01/20/20150120T13:57:38.649163000Z_184-78-192-122.war.clearwire-wmx.net:62399.s2c_snaplog.gz,1421762279,184.78.192.122,38.102.0.109,184-78-192-122.war.clearwire-wmx.net,,,,Seattle,47.6062011719,-122.3320999146,4.8893052764
142176255470.199.141.119128.177.163.101,2015/01/20/20150120T14:02:13.997993000Z_119.sub-70-199-141.myvzw.com:10308.s2c_snaplog.gz,1421762554,70.199.141.119,128.177.163.101,119.sub-70-199-141.myvzw.com,,BTWebClient/7920,Windows,Seattle,47.6062011719,-122.3320999146,12.0029598246
1421762557184.77.225.54173.205.3.24,2015/01/20/20150120T14:02:12.768192000Z_184-77-225-54.war.clearwire-wmx.net:56152.s2c_snaplog.gz,1421762557,184.77.225.54,173.205.3.24,184-77-225-54.war.clearwire-wmx.net,,,,Seattle,47.6062011719,-122.3320999146,3.7634590698
142176600824.219.67.11266.198.24.101,2015/01/20/20150120T14:59:54.990254000Z_24.219.67.112:52195.s2c_snaplog.gz,1421766008,24.219.67.112,66.198.24.101,,,,,Seattle,47.4485015869,-122.28099823,0.2950550029
142176752924.18.131.16138.102.0.83,2015/01/20/20150120T15:25:08.860326000Z_c-24-18-131-161.hsd1.wa.comcast.net:49638.s2c_snaplog.gz,1421767529,24.18.131.161,38.102.0.83,c-24-18-131-161.hsd1.wa.comcast.net,,,,Seattle,47.6062011719,-122.3320999146,39.2626778076
142176754574.61.2.1180.239.168.203,2015/01/20/20150120T15:25:07.7754000Z_74-61-2-11.war.clearwire-wmx.net:50866.s2c_snaplog.gz,1421767545,74.61.2.11,80.239.168.203,74-61-2-11.war.clearwire-wmx.net,,BTWebClient/3420,Windows,Seattle,47.6062011719,-122.3320999146,0.8966577263
142177264671.197.129.6738.102.0.97,2015/01/20/20150120T16:50:26.684764000Z_c-71-197-129-67.hsd1.wa.comcast.net:52550.s2c_snaplog.gz,1421772646,71.197.129.67,38.102.0.97,c-71-197-129-67.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.5471992493,-122.3513031006,1.6273881258
142177269271.197.129.6738.102.0.97,2015/01/20/20150120T16:51:10.162192000Z_c-71-197-129-67.hsd1.wa.comcast.net:52594.s2c_snaplog.gz,1421772692,71.197.129.67,38.102.0.97,c-71-197-129-67.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.5471992493,-122.3513031006,1.709109243
142177371867.40.13.5338.102.0.97,2015/01/20/20150120T17:08:23.53188000Z_67-40-13-53.tukw.qwest.net:55423.s2c_snaplog.gz,1421773718,67.40.13.53,38.102.0.97,,,,,Seattle,47.6062011719,-122.3320999146,3.1193446064
1421775142162.17.179.11783.212.4.24,2015/01/20/20150120T17:31:59.544815000Z_email.meridianvalleylab.com:61110.s2c_snaplog.gz,1421775142,162.17.179.117,83.212.4.24,email.meridianvalleylab.com,,,,Seattle,47.4485015869,-122.28099823,1.6113034981
1421775416162.17.179.11738.98.51.20,2015/01/20/20150120T17:36:26.761211000Z_email.meridianvalleylab.com:62574.s2c_snaplog.gz,1421775416,162.17.179.117,38.98.51.20,email.meridianvalleylab.com,,,,Seattle,47.4485015869,-122.28099823,9.8229391527
1421775548162.17.179.117213.200.99.203,2015/01/20/20150120T17:38:46.70489000Z_email.meridianvalleylab.com:63358.s2c_snaplog.gz,1421775548,162.17.179.117,213.200.99.203,email.meridianvalleylab.com,,,,Seattle,47.4485015869,-122.28099823,1.1283209221
1421775716162.17.179.11738.102.0.109,2015/01/20/20150120T17:41:35.599496000Z_email.meridianvalleylab.com:64311.s2c_snaplog.gz,1421775716,162.17.179.117,38.102.0.109,email.meridianvalleylab.com,,,,Seattle,47.4485015869,-122.28099823,41.3450844107
142177703498.247.254.57173.205.3.37,2015/01/20/20150120T18:03:34.719737000Z_c-98-247-254-57.hsd1.wa.comcast.net:63794.s2c_snaplog.gz,1421777034,98.247.254.57,173.205.3.37,c-98-247-254-57.hsd1.wa.comcast.net,,BTWebClient/3420,Windows,Seattle,47.6847000122,-122.384803772,20.9788719045
142177896467.183.65.104.71.157.139,2015/01/20/20150120T18:35:39.683563000Z_c-67-183-65-10.hsd1.wa.comcast.net:61652.s2c_snaplog.gz,1421778964,67.183.65.10,4.71.157.139,c-67-183-65-10.hsd1.wa.comcast.net,,,,Seattle,47.6062011719,-122.3320999146,12.4457184669
1421780574174.21.214.1938.102.0.83,2015/01/20/20150120T19:02:33.998823000Z_174-21-214-19.tukw.qwest.net:50071.s2c_snaplog.gz,1421780574,174.21.214.19,38.102.0.83,174-21-214-19.tukw.qwest.net,,BTWebClient/342B,Windows,Seattle,47.6062011719,-122.3320999146,9.6311083089
142178361524.219.67.11266.198.24.75,2015/01/20/20150120T19:53:21.536696000Z_24.219.67.112:51425.s2c_snaplog.gz,1421783615,24.219.67.112,66.198.24.75,,,,,Seattle,47.4485015869,-122.28099823,28.9673028822
142178696124.16.209.184173.205.3.37,2015/01/20/20150120T20:49:07.537833000Z_24.16.209.184:40937.s2c_snaplog.gz,1421786961,24.16.209.184,173.205.3.37,,,,,Seattle,47.5839004517,-122.2994995117,12.7389625812
142178793774.92.231.1564.71.254.147,2015/01/20/20150120T21:04:53.680584000Z_74-92-231-156-Washington.hfc.comcastbusiness.net:3311.s2c_snaplog.gz,1421787937,74.92.231.156,4.71.254.147,74-92-231-156-Washington.hfc.comcastbusiness.net,,,,Seattle,47.6062011719,-122.3320999146,5.2666618289
142178796974.92.231.1564.71.251.147,2015/01/20/20150120T21:05:48.866627000Z_74-92-231-156-Washington.hfc.comcastbusiness.net:3618.s2c_snaplog.gz,1421787969,74.92.231.156,4.71.251.147,74-92-231-156-Washington.hfc.comcastbusiness.net,,,,Seattle,47.6062011719,-122.3320999146,7.1166776558
142178803974.92.231.156193.1.12.203,2015/01/20/20150120T21:06:56.426708000Z_74-92-231-156-Washington.hfc.comcastbusiness.net:4355.s2c_snaplog.gz,1421788039,74.92.231.156,193.1.12.203,74-92-231-156-Washington.hfc.comcastbusiness.net,,,,Seattle,47.6062011719,-122.3320999146,1.7678004124
142178826177.234.41.136212.162.51.75,2015/01/20/20150120T21:10:36.226285000Z_ten.emfme.net:58826.s2c_snaplog.gz,1421788261,77.234.41.136,212.162.51.75,ten.emfme.net,,BTWebClient/7920,Windows,Seattle,47.4891014099,-122.290802002,0.1663660528
142178828974.92.231.156213.200.99.203,2015/01/20/20150120T21:11:00.751779000Z_74-92-231-156-Washington.hfc.comcastbusiness.net:2861.s2c_snaplog.gz,1421788289,74.92.231.156,213.200.99.203,74-92-231-156-Washington.hfc.comcastbusiness.net,,,,Seattle,47.6062011719,-122.3320999146,1.5773799701
1421789174184.77.225.54173.205.3.24,2015/01/20/20150120T21:25:45.867799000Z_184-77-225-54.war.clearwire-wmx.net:49881.s2c_snaplog.gz,1421789174,184.77.225.54,173.205.3.24,184-77-225-54.war.clearwire-wmx.net,,,,Seattle,47.6062011719,-122.3320999146,2.7799635503
142179445267.183.86.17538.102.0.83,2015/01/20/20150120T22:53:48.225730000Z_c-67-183-86-175.hsd1.wa.comcast.net:49727.s2c_snaplog.gz,1421794452,67.183.86.175,38.102.0.83,c-67-183-86-175.hsd1.wa.comcast.net,,,,Seattle,47.6062011719,-122.3320999146,17.7912279034
142179467624.19.3.3438.102.0.97,2015/01/20/20150120T22:57:36.578098000Z_c-24-19-3-34.hsd1.wa.comcast.net:64280.s2c_snaplog.gz,1421794676,24.19.3.34,38.102.0.97,c-24-19-3-34.hsd1.wa.comcast.net,,BTWebClient/3300,Windows,Seattle,47.5406990051,-122.2712020874,12.7589757495
142179473424.19.3.3438.102.0.97,2015/01/20/20150120T22:58:34.161756000Z_c-24-19-3-34.hsd1.wa.comcast.net:64303.s2c_snaplog.gz,1421794734,24.19.3.34,38.102.0.97,c-24-19-3-34.hsd1.wa.comcast.net,,BTWebClient/3300,Windows,Seattle,47.5406990051,-122.2712020874,12.6026886847
142179597924.18.240.18738.102.0.83,2015/01/20/20150120T23:19:19.144070000Z_c-24-18-240-187.hsd1.wa.comcast.net:55853.s2c_snaplog.gz,1421795979,24.18.240.187,38.102.0.83,c-24-18-240-187.hsd1.wa.comcast.net,,,,Seattle,47.6853981018,-122.2872009277,31.4826041827
142179804177.234.41.136212.162.51.75,2015/01/20/20150120T23:53:39.173986000Z_ten.emfme.net:56680.s2c_snaplog.gz,1421798041,77.234.41.136,212.162.51.75,ten.emfme.net,,BTWebClient/3420,Windows,Seattle,47.4891014099,-122.290802002,0.1253938624
142179829677.234.41.13638.98.51.45,2015/01/20/20150120T23:57:43.447658000Z_ten.emfme.net:57721.s2c_snaplog.gz,1421798296,77.234.41.136,38.98.51.45,ten.emfme.net,,BTWebClient/3420,Windows,Seattle,47.4891014099,-122.290802002,0.7868016578
1421799435173.14.249.24938.102.0.109,2015/01/21/20150121T00:16:55.364580000Z_173-14-249-249-washington.hfc.comcastbusiness.net:60116.s2c_snaplog.gz,1421799435,173.14.249.249,38.102.0.109,173-14-249-249-washington.hfc.comcastbusiness.net,,,,Seattle,47.6355018616,-122.3235015869,31.4242523412
1421799479173.14.249.24938.102.0.83,2015/01/21/20150121T00:17:39.157644000Z_173-14-249-249-washington.hfc.comcastbusiness.net:60190.s2c_snaplog.gz,1421799479,173.14.249.249,38.102.0.83,173-14-249-249-washington.hfc.comcastbusiness.net,,,,Seattle,47.6355018616,-122.3235015869,29.6242907583
